,Radix Sort(Base 10),Radix Sort(Base 2^16),Merge Sort,Shell Sort,Shell Sort Knuth's Sequence,Quick Sort(Median of Three),Quick Sort(Median of Five),Quick Sort(Median of Seven),Heap Sort,STL Sort
884000,315961,105943,103985,58988
885000,331000,107986,104994,58989
886000,299590,105987,104983,59989
887000,337950,103985,103985,57991
888000,307961,102981,105034,60993
889000,318252,104988,106001,62994
890000,323007,103979,105983,62999
891000,311959,116991,106947,62036
892000,309910,106024,108951,59032
893000,333954,105986,108984,58989
894000,312005,104981,109001,59993
895000,307921,107985,111025,66993
896000,337579,109023,106991,59994
897000,308971,110981,104977,59996
898000,307962,108021,106969,59995
899000,309923,105987,105994,59995
900000,348916,104029,108034,62940
901000,309969,108981,114980,60993
902000,308959,105991,109025,58994
903000,308961,105979,109991,59993
904000,316946,107951,125018,61988
905000,327248,110983,106985,60987
906000,315988,106990,109002,60002
907000,313965,108941,106986,61026
908000,311959,134694,109940,61992
909000,331974,106985,116040,71398
910000,333959,106985,111983,60991
911000,317955,133015,114990,90032
912000,320001,110951,106983,61956
913000,329954,107987,108989,59994
914000,318994,106997,108976,61999
915000,318961,108174,110001,63987
916000,328947,106991,110962,63991
917000,318211,110983,123969,61991
918000,317008,107038,109979,60993
919000,317966,109936,132980,88991
920000,318989,112945,110035,61008
921000,316968,106004,108075,61002
922000,323997,107947,110978,63030
923000,321957,108987,114968,60995
924000,319994,109984,116002,62955
925000,318949,108941,111021,60997
926000,346992,111986,109952,62991
927000,318958,108985,108985,64028
928000,320950,108988,108990,64957
929000,329996,108990,110943,64990
930000,325009,121989,111989,62002
931000,325004,113939,112984,63993
932000,320004,112992,110991,62000
933000,323975,112933,111025,61999
934000,348949,111984,125948,62991
935000,355952,107995,112981,63990
936000,323953,116027,112028,64970
937000,349930,112985,112984,64990
938000,325953,109984,149983,79988
939000,326907,110027,113938,64042
940000,321916,112031,112979,61992
941000,356949,117984,117989,69034
942000,322963,110318,110990,63956
943000,375956,115026,114990,63958
944000,329953,111990,113950,62991
945000,335996,112998,130980,70986
946000,343964,110978,112997,72945
947000,345221,111953,116022,65993
948000,357897,116024,111990,62997
949000,325967,113980,110953,63950
950000,333271,112951,115939,68989
951000,366951,112979,117991,63999
952000,328963,113990,117940,65987
953000,327953,112990,112988,63997
954000,325995,115940,111983,62993
955000,341958,113980,113997,68273
956000,326963,110990,116585,64040
957000,344986,112039,113951,63996
958000,369965,113982,114953,64991
959000,327994,127997,113988,67985
960000,329001,111999,139614,65039
961000,331900,114980,113939,63991
962000,332999,114581,111994,63996
963000,331003,111948,137028,85953
964000,336964,112950,118022,63998
965000,338959,116942,122984,73985
966000,341950,118979,127022,64949
967000,335995,113021,131993,69948
968000,332992,111991,115991,66005
969000,335952,120992,113022,65957
970000,332965,117019,114011,65995
971000,350127,113991,115952,79952
972000,335959,112979,117024,64998
973000,340403,116987,116033,64997
974000,345000,116942,115982,93984
975000,346918,120025,121368,74996
976000,334963,113953,117018,70043
977000,334951,118176,114942,69028
978000,341950,117014,115976,69984
979000,347954,114983,117987,67006
980000,349909,121026,114948,66986
981000,337912,113983,116987,68990
982000,356992,115038,119248,65986
983000,348092,123996,116990,65996
984000,337950,116951,115978,68989
985000,345211,115991,118972,68983
986000,344010,149008,121960,70999
987000,343959,118987,116993,67927
988000,370408,114949,121982,66987
989000,340959,117987,117142,67291
990000,358955,115988,116983,68001
991000,337971,116941,125980,66989
992000,341954,117949,124979,67989
993000,354994,117949,117000,66996
994000,345963,142988,122998,67994
995000,349956,117032,118986,77990
996000,371991,118988,119952,73024
997000,344952,116242,124980,68991
998000,347957,119034,117992,66995
999000,409986,117023,138986,66991
1000000,364169,122983,117984,67991
